sexo;fono;edad;hijos;Garante;Aval;meses;renta;morosidad
Masculino;No;30;5;Si;Si;9;Fija;Si
Femenino;Si;30;5;No;No;9;Fija;Si
Femenino;Si;30;5;Si;No;9;Fija;Si
Femenino;Si;30;4;Si;No;9;Variable;Si
Masculino;Si;31;5;Si;No;9;Fija;Si
Femenino;Si;31;5;No;No;9;Variable;Si
Femenino;No;31;5;Si;Si;9;Variable;Si
Masculino;No;31;4;Si;No;9;Variable;Si
Femenino;No;31;4;Si;Si;9;Variable;Si
Femenino;No;32;5;Si;Si;9;Fija;Si
Femenino;No;32;5;Si;Si;9;Variable;Si
Femenino;Si;32;5;Si;No;9;Variable;Si
Masculino;Si;32;4;No;No;9;Variable;Si
Femenino;Si;33;5;Si;No;9;Fija;Si
Masculino;No;33;5;Si;Si;9;Fija;Si
Femenino;Si;33;5;No;No;9;Fija;Si
Femenino;No;33;5;Si;Si;9;Variable;Si
Masculino;No;33;5;No;No;9;Variable;Si
Femenino;No;33;4;Si;Si;9;Variable;Si
Masculino;No;34;5;Si;No;9;Fija;Si
Femenino;No;34;5;Si;Si;9;Fija;Si
Femenino;Si;34;5;Si;No;9;Variable;Si
Masculino;No;34;5;Si;Si;9;Variable;Si
Masculino;No;34;4;No;No;9;Fija;Si
Masculino;No;34;4;Si;Si;9;Variable;Si
Masculino;No;34;4;Si;Si;9;Variable;Si
Femenino;No;35;5;Si;No;9;Fija;Si
Femenino;Si;35;5;No;No;9;Fija;Si
Femenino;No;35;4;Si;Si;9;Variable;Si
Masculino;Si;36;5;No;No;9;Fija;Si
Masculino;No;36;5;No;No;9;Fija;Si
Femenino;Si;36;5;Si;No;9;Variable;Si
Masculino;No;36;5;Si;Si;9;Variable;Si
Masculino;No;36;5;Si;No;9;Variable;Si
Femenino;No;36;5;Si;Si;9;Variable;Si
Femenino;No;36;5;Si;Si;9;Variable;Si
Masculino;Si;36;4;No;No;9;Fija;Si
Femenino;No;36;4;No;Si;9;Variable;Si
Masculino;No;36;4;No;No;9;Variable;Si
Femenino;No;37;5;Si;No;9;Fija;Si
Femenino;Si;37;5;No;No;9;Fija;Si
Masculino;Si;37;5;Si;No;9;Variable;Si
Masculino;No;37;5;Si;Si;9;Variable;Si
Masculino;No;37;5;No;Si;9;Variable;Si
Masculino;No;37;5;No;Si;9;Variable;Si
Masculino;No;37;4;No;No;9;Variable;Si
Femenino;Si;38;5;Si;Si;9;Variable;Si
Femenino;No;38;5;Si;Si;9;Variable;Si
Femenino;Si;38;5;Si;No;9;Variable;Si
Femenino;No;38;4;No;No;9;Fija;Si
Femenino;Si;38;4;No;Si;9;Variable;Si
Femenino;No;38;4;Si;Si;9;Variable;Si
Masculino;Si;38;4;Si;Si;9;Variable;Si
Masculino;No;38;2;No;Si;9;Fija;Si
Masculino;Si;39;5;Si;No;9;Fija;Si
Masculino;No;39;5;Si;No;9;Variable;Si
Femenino;Si;39;4;No;Si;9;Variable;Si
Masculino;No;39;4;Si;Si;9;Variable;Si
Femenino;Si;39;2;Si;Si;9;Fija;Si
Masculino;Si;40;5;No;No;9;Variable;Si
Masculino;No;40;5;Si;Si;9;Variable;Si
Femenino;Si;40;4;Si;Si;9;Fija;Si
Masculino;Si;40;4;Si;Si;9;Variable;Si
Femenino;No;40;4;Si;Si;9;Variable;Si
Masculino;Si;41;5;No;No;9;Variable;Si
Femenino;Si;41;5;Si;Si;9;Variable;Si
Femenino;Si;41;4;Si;Si;9;Variable;Si
Femenino;Si;41;4;Si;Si;9;Variable;Si
Femenino;No;41;4;Si;Si;9;Variable;Si
Masculino;Si;41;4;Si;Si;9;Variable;Si
Femenino;No;41;4;Si;Si;9;Variable;Si
Femenino;No;41;4;Si;Si;9;Variable;Si
Femenino;No;42;5;Si;No;9;Fija;Si
Masculino;Si;42;4;No;No;9;Fija;Si
Masculino;Si;42;4;No;No;9;Fija;Si
Femenino;No;42;1;No;No;9;Fija;Si
Femenino;No;43;5;Si;Si;9;Variable;Si
Femenino;Si;43;5;Si;Si;9;Variable;Si
Femenino;No;43;4;Si;Si;9;Variable;Si
Femenino;No;43;4;Si;Si;9;Variable;Si
Masculino;No;43;4;Si;Si;9;Variable;Si
Masculino;No;43;4;Si;Si;9;Variable;Si
Femenino;No;43;4;No;No;9;Variable;Si
Masculino;No;44;5;No;No;9;Fija;Si
Masculino;No;44;5;Si;Si;9;Variable;Si
Femenino;Si;44;5;No;Si;9;Variable;Si
Femenino;Si;44;4;Si;Si;9;Fija;Si
Masculino;Si;44;4;No;Si;9;Fija;Si
Masculino;No;44;4;No;No;9;Fija;Si
Masculino;Si;44;4;Si;Si;9;Variable;Si
Femenino;No;44;4;No;No;9;Variable;Si
Femenino;No;45;5;Si;No;9;Fija;Si
Femenino;Si;45;5;No;No;9;Variable;Si
Masculino;Si;45;5;Si;Si;9;Variable;Si
Femenino;No;45;5;Si;Si;9;Variable;Si
Masculino;No;45;4;Si;Si;9;Fija;Si
Masculino;No;45;4;No;No;9;Fija;Si
Masculino;No;45;4;Si;Si;9;Variable;Si
Femenino;No;45;4;Si;Si;9;Variable;Si
Femenino;No;46;5;Si;Si;9;Fija;Si
Masculino;No;46;5;Si;No;9;Fija;Si
Femenino;Si;46;5;Si;Si;9;Variable;Si
Masculino;Si;46;4;Si;Si;9;Variable;Si
Femenino;No;46;4;Si;Si;9;Variable;Si
Femenino;No;47;5;Si;Si;9;Variable;Si
Masculino;No;47;5;Si;Si;9;Variable;Si
Femenino;Si;47;4;No;No;9;Fija;Si
Masculino;Si;47;4;No;No;9;Variable;Si
Femenino;Si;48;5;No;No;9;Fija;Si
Femenino;No;48;5;Si;Si;9;Variable;Si
Masculino;No;48;5;Si;Si;9;Variable;Si
Femenino;No;49;5;Si;Si;9;Variable;Si
Femenino;Si;49;5;No;No;9;Variable;Si
Masculino;Si;49;5;No;No;9;Variable;Si
Femenino;No;49;4;Si;No;9;Variable;Si
Femenino;Si;49;4;Si;No;9;Variable;Si
Masculino;Si;50;5;Si;Si;9;Variable;Si
Masculino;No;50;5;No;No;9;Variable;Si
Femenino;Si;50;5;Si;Si;9;Variable;Si
Masculino;No;50;5;Si;Si;9;Variable;Si
Femenino;No;50;4;No;No;9;Variable;Si
Masculino;No;50;4;Si;No;9;Variable;Si
Masculino;No;51;5;Si;Si;9;Variable;Si
Femenino;No;51;5;Si;Si;9;Variable;Si
Femenino;No;51;4;Si;Si;9;Variable;Si
Masculino;Si;52;5;Si;Si;9;Variable;Si
Femenino;No;52;5;No;Si;9;Variable;Si
Masculino;Si;52;4;Si;Si;9;Fija;Si
Masculino;No;52;4;Si;Si;9;Variable;Si
Femenino;Si;52;1;No;No;9;Fija;Si
Femenino;No;53;5;Si;Si;9;Variable;Si
Masculino;Si;53;5;No;Si;9;Variable;Si
Femenino;Si;53;4;Si;No;9;Fija;Si
Femenino;Si;53;4;Si;Si;9;Variable;Si
Masculino;Si;53;4;Si;Si;9;Variable;Si
Masculino;No;54;5;No;No;9;Variable;Si
Masculino;No;54;4;Si;Si;9;Variable;Si
Femenino;No;55;5;No;Si;9;Fija;Si
Femenino;No;56;5;Si;Si;9;Fija;Si
Masculino;Si;56;5;No;No;9;Fija;Si
Femenino;No;56;5;Si;No;9;Variable;Si
Masculino;No;56;4;No;Si;9;Variable;Si
Masculino;Si;57;5;Si;No;9;Fija;Si
Masculino;No;58;5;Si;No;9;Fija;Si
Femenino;Si;58;5;Si;Si;9;Variable;Si
Femenino;No;58;4;No;Si;9;Variable;Si
Masculino;No;59;4;Si;No;9;Variable;Si
Femenino;No;59;4;No;Si;9;Variable;Si
Masculino;Si;59;4;No;Si;9;Variable;Si
Femenino;Si;61;4;Si;No;9;Variable;Si
Masculino;No;62;5;Si;Si;9;Variable;Si
Masculino;Si;64;5;Si;Si;9;Variable;Si
Masculino;No;64;5;Si;Si;9;Variable;Si
Masculino;No;64;4;Si;Si;9;Variable;Si
Masculino;No;65;1;No;Si;9;Fija;Si
Masculino;No;66;5;Si;Si;9;Variable;Si
Femenino;Si;66;5;No;No;9;Variable;Si
Masculino;Si;66;5;Si;Si;9;Variable;Si
Masculino;Si;66;4;No;No;9;Variable;Si
Masculino;No;71;5;Si;Si;9;Fija;Si
Masculino;Si;25;5;Si;Si;8;Fija;Si
Femenino;Si;25;5;Si;Si;8;Fija;Si
Masculino;No;25;4;Si;No;8;Variable;Si
Masculino;No;26;4;No;No;8;Fija;Si
Femenino;No;26;4;Si;Si;8;Variable;Si
Masculino;No;26;1;No;No;8;Fija;Si
Masculino;No;27;5;Si;No;8;Fija;Si
Masculino;No;27;5;No;No;8;Fija;Si
Masculino;Si;27;4;Si;Si;8;Variable;Si
Femenino;No;27;4;Si;Si;8;Variable;Si
Masculino;No;28;5;No;No;8;Fija;Si
Femenino;No;28;5;Si;Si;8;Fija;Si
Masculino;Si;28;5;No;No;8;Variable;Si
Femenino;Si;28;4;Si;Si;8;Fija;Si
Masculino;No;28;4;Si;No;8;Variable;Si
Masculino;No;28;4;No;No;8;Variable;Si
Femenino;Si;29;5;Si;Si;8;Fija;Si
Masculino;Si;29;5;Si;Si;8;Fija;Si
Masculino;Si;29;4;Si;Si;8;Fija;Si
Masculino;No;29;4;Si;Si;8;Variable;Si
Femenino;No;29;4;Si;No;8;Variable;Si
Femenino;Si;29;1;Si;Si;8;Fija;Si
Femenino;Si;30;5;Si;No;8;Fija;Si
Masculino;Si;30;5;No;Si;8;Fija;Si
Femenino;No;30;5;Si;Si;8;Fija;Si
Femenino;No;30;5;Si;Si;8;Variable;Si
Femenino;Si;30;5;Si;Si;8;Variable;Si
Masculino;No;30;4;No;Si;8;Variable;Si
Femenino;Si;30;4;No;Si;8;Variable;Si
Femenino;Si;31;5;Si;Si;8;Variable;Si
Masculino;No;31;5;No;No;8;Variable;Si
Masculino;Si;31;4;Si;Si;8;Variable;Si
Femenino;Si;32;5;No;No;8;Fija;Si
Masculino;No;32;5;No;Si;8;Variable;Si
Masculino;Si;32;1;Si;Si;8;Variable;Si
Femenino;No;33;5;No;No;8;Fija;Si
Femenino;Si;33;5;No;No;8;Variable;Si
Femenino;No;33;5;No;No;8;Variable;Si
Masculino;Si;33;4;No;No;8;Fija;Si
Femenino;Si;33;4;No;No;8;Variable;Si
Masculino;No;33;4;Si;Si;8;Variable;Si
Femenino;Si;33;1;Si;Si;8;Variable;Si
Masculino;No;34;5;No;No;8;Variable;Si
Femenino;No;34;5;Si;Si;8;Variable;Si
Femenino;No;34;4;Si;Si;8;Variable;Si
Masculino;No;34;4;Si;Si;8;Variable;Si
Masculino;No;34;4;Si;Si;8;Variable;Si
Masculino;No;35;5;No;No;8;Fija;Si
Masculino;Si;35;5;Si;Si;8;Fija;Si
Masculino;No;35;5;Si;No;8;Variable;Si
Femenino;No;35;5;Si;Si;8;Variable;Si
Femenino;Si;35;4;No;Si;8;Fija;Si
Femenino;Si;35;4;Si;Si;8;Variable;Si
Femenino;Si;35;4;Si;Si;8;Variable;Si
Femenino;No;35;4;Si;Si;8;Variable;Si
Femenino;No;35;1;Si;Si;8;Fija;Si
Femenino;Si;36;5;No;Si;8;Fija;Si
Masculino;Si;36;5;No;No;8;Fija;Si
Masculino;Si;36;5;Si;Si;8;Fija;Si
Femenino;Si;36;5;Si;Si;8;Variable;Si
Femenino;No;36;5;Si;Si;8;Variable;Si
Masculino;No;36;5;No;No;8;Variable;Si
Masculino;No;36;4;No;No;8;Variable;Si
Femenino;No;36;4;No;No;8;Variable;Si
Femenino;No;36;4;Si;Si;8;Variable;Si
Masculino;Si;37;5;No;Si;8;Fija;Si
Femenino;Si;37;5;Si;Si;8;Variable;Si
Masculino;No;37;5;Si;Si;8;Variable;Si
Masculino;No;37;5;Si;No;8;Variable;Si
Femenino;No;37;5;Si;Si;8;Variable;Si
Masculino;No;37;5;No;No;8;Variable;Si
Masculino;No;37;5;Si;No;8;Variable;Si
Femenino;No;37;4;Si;Si;8;Variable;Si
Masculino;No;37;4;No;No;8;Variable;Si
Femenino;No;38;5;Si;Si;8;Variable;Si
Femenino;Si;38;5;No;Si;8;Variable;Si
Femenino;No;38;5;Si;No;8;Variable;Si
Femenino;No;38;4;Si;Si;8;Variable;Si
Masculino;No;38;4;Si;Si;8;Variable;Si
Masculino;No;38;4;Si;Si;8;Variable;Si
Femenino;Si;38;4;Si;Si;8;Variable;Si
Femenino;Si;38;2;Si;Si;8;Fija;Si
Masculino;No;39;5;No;Si;8;Fija;Si
Femenino;Si;39;5;No;Si;8;Variable;Si
Masculino;No;39;5;Si;No;8;Variable;Si
Masculino;No;39;5;Si;Si;8;Variable;Si
Femenino;No;39;5;Si;Si;8;Variable;Si
Femenino;No;39;5;Si;Si;8;Variable;Si
Masculino;No;39;5;Si;Si;8;Variable;Si
Femenino;No;39;5;Si;Si;8;Variable;Si
Masculino;No;39;4;Si;Si;8;Variable;Si
Femenino;Si;39;4;No;Si;8;Variable;Si
Femenino;No;39;4;Si;Si;8;Variable;Si
Masculino;No;39;4;Si;Si;8;Variable;Si
Femenino;No;39;4;Si;Si;8;Variable;Si
Femenino;No;39;1;No;Si;8;Fija;Si
Masculino;No;40;5;Si;No;8;Fija;Si
Femenino;No;40;5;Si;Si;8;Fija;Si
Femenino;No;40;4;Si;Si;8;Fija;Si
Masculino;Si;40;4;No;No;8;Fija;Si
Femenino;No;40;4;No;No;8;Variable;Si
Masculino;No;40;4;Si;Si;8;Variable;Si
Masculino;Si;40;4;No;No;8;Variable;Si
Femenino;Si;40;4;No;No;8;Variable;Si
Femenino;Si;40;4;No;Si;8;Variable;Si
Masculino;No;41;5;Si;Si;8;Fija;Si
Masculino;No;41;5;No;No;8;Fija;Si
Femenino;No;41;5;Si;Si;8;Variable;Si
Femenino;No;41;5;Si;Si;8;Variable;Si
Femenino;Si;41;4;Si;Si;8;Variable;Si
Masculino;No;42;5;Si;Si;8;Fija;Si
Femenino;No;42;5;Si;Si;8;Fija;Si
Femenino;Si;42;5;Si;Si;8;Variable;Si
Femenino;Si;42;5;Si;Si;8;Variable;Si
Femenino;No;42;5;Si;No;8;Variable;Si
Femenino;No;42;5;No;Si;8;Variable;Si
Femenino;No;42;5;Si;Si;8;Variable;Si
Femenino;Si;42;5;Si;Si;8;Variable;Si
Masculino;No;42;4;Si;Si;8;Variable;Si
Femenino;No;42;4;No;No;8;Variable;Si
Masculino;No;42;4;No;No;8;Variable;Si
Femenino;No;43;5;Si;Si;8;Variable;Si
Masculino;No;43;5;Si;Si;8;Variable;Si
Femenino;No;43;5;No;Si;8;Variable;Si
Masculino;No;43;4;Si;Si;8;Fija;Si
Femenino;Si;43;4;Si;Si;8;Variable;Si
Femenino;No;43;4;Si;Si;8;Variable;Si
Femenino;Si;43;4;No;Si;8;Variable;Si
Masculino;No;44;5;No;No;8;Fija;Si
Masculino;Si;44;5;Si;Si;8;Variable;Si
Femenino;Si;44;5;No;No;8;Variable;Si
Masculino;Si;44;5;No;Si;8;Variable;Si
Femenino;No;44;5;Si;Si;8;Variable;Si
Masculino;No;44;4;Si;No;8;Fija;Si
Femenino;No;44;4;No;Si;8;Fija;Si
Masculino;No;44;4;Si;Si;8;Variable;Si
Femenino;No;45;5;Si;Si;8;Variable;Si
Femenino;No;45;5;Si;Si;8;Variable;Si
Femenino;Si;45;5;No;No;8;Variable;Si
Femenino;No;45;5;Si;Si;8;Variable;Si
Femenino;No;45;5;Si;Si;8;Variable;Si
Femenino;No;45;5;Si;Si;8;Variable;Si
Femenino;No;45;4;Si;Si;8;Variable;Si
Masculino;No;45;4;No;Si;8;Variable;Si
Masculino;Si;46;5;No;Si;8;Fija;Si
Femenino;No;46;5;Si;Si;8;Variable;Si
Femenino;No;46;5;Si;Si;8;Variable;Si
Masculino;Si;46;4;No;No;8;Variable;Si
Masculino;Si;46;4;Si;Si;8;Variable;Si
Femenino;No;47;5;No;Si;8;Variable;Si
Femenino;No;47;5;Si;Si;8;Variable;Si
Masculino;No;47;5;Si;Si;8;Variable;Si
Femenino;No;47;5;Si;Si;8;Variable;Si
Femenino;Si;47;4;Si;Si;8;Variable;Si
Masculino;Si;48;5;Si;Si;8;Variable;Si
Masculino;No;48;4;No;Si;8;Variable;Si
Masculino;Si;49;4;Si;No;8;Fija;Si
Femenino;Si;49;4;No;No;8;Variable;Si
Femenino;Si;49;2;Si;Si;8;Variable;Si
Femenino;Si;50;5;Si;No;8;Fija;Si
Femenino;Si;50;5;Si;Si;8;Variable;Si
Femenino;No;50;5;Si;Si;8;Variable;Si
Masculino;No;50;4;Si;Si;8;Variable;Si
Masculino;Si;50;4;No;No;8;Variable;Si
Femenino;Si;50;4;Si;Si;8;Variable;Si
Femenino;No;50;2;Si;Si;8;Fija;Si
Masculino;No;50;2;Si;Si;8;Fija;Si
Masculino;Si;51;5;No;Si;8;Variable;Si
Masculino;No;51;5;Si;Si;8;Variable;Si
Masculino;No;51;5;Si;Si;8;Variable;Si
Masculino;Si;52;5;No;No;8;Fija;Si
Masculino;Si;52;5;Si;Si;8;Variable;Si
Femenino;Si;52;5;Si;Si;8;Variable;Si
Femenino;Si;52;4;Si;Si;8;Variable;Si
Masculino;Si;53;5;Si;Si;8;Fija;Si
Femenino;No;53;5;No;No;8;Variable;Si
Masculino;No;53;4;Si;No;8;Fija;Si
Masculino;Si;53;4;No;No;8;Fija;Si
Femenino;Si;53;4;No;No;8;Variable;Si
Masculino;No;53;4;No;Si;8;Variable;Si
Masculino;Si;54;5;Si;Si;8;Fija;Si
Masculino;Si;55;4;No;No;8;Fija;Si
Masculino;Si;56;5;Si;Si;8;Variable;Si
Masculino;Si;56;5;Si;Si;8;Variable;Si
Femenino;No;56;5;Si;Si;8;Variable;Si
Masculino;Si;57;5;No;Si;8;Variable;Si
Femenino;No;57;5;Si;Si;8;Variable;Si
Masculino;No;57;4;Si;Si;8;Variable;Si
Masculino;No;57;4;Si;Si;8;Variable;Si
Femenino;No;57;4;Si;Si;8;Variable;Si
Masculino;Si;57;4;Si;Si;8;Variable;Si
Femenino;No;58;5;Si;Si;8;Fija;Si
Femenino;Si;58;5;Si;Si;8;Variable;Si
Masculino;No;58;4;Si;Si;8;Fija;Si
Femenino;No;58;4;Si;Si;8;Variable;Si
Femenino;No;58;4;Si;Si;8;Variable;Si
Masculino;Si;59;5;Si;Si;8;Variable;Si
Masculino;No;59;4;No;No;8;Variable;Si
Masculino;No;59;4;Si;Si;8;Variable;Si
Femenino;Si;60;5;No;Si;8;Variable;Si
Masculino;No;60;5;Si;Si;8;Variable;Si
Masculino;No;60;5;Si;Si;8;Variable;Si
Femenino;Si;61;5;Si;No;8;Variable;Si
Femenino;Si;61;2;No;Si;8;Fija;Si
Femenino;No;62;5;Si;Si;8;Variable;Si
Masculino;No;63;5;Si;Si;8;Fija;Si
Masculino;No;65;4;Si;Si;8;Variable;Si
Femenino;No;67;5;No;Si;8;Variable;Si
Masculino;No;68;5;Si;Si;8;Fija;Si
Femenino;Si;68;5;Si;Si;8;Variable;Si
Masculino;No;69;5;Si;Si;8;Variable;Si
Femenino;Si;69;4;Si;Si;8;Variable;Si
Femenino;No;70;5;Si;Si;8;Variable;Si
Masculino;No;72;4;Si;Si;8;Variable;Si
Femenino;No;22;5;Si;No;7;Variable;Si
Femenino;Si;25;5;Si;Si;7;Fija;Si
Masculino;No;26;5;Si;Si;7;Fija;Si
Masculino;Si;26;5;No;No;7;Fija;Si
Masculino;Si;27;5;Si;Si;7;Fija;Si
Masculino;Si;27;5;Si;No;7;Fija;Si
Masculino;Si;27;5;No;No;7;Fija;Si
Masculino;No;27;5;Si;Si;7;Variable;Si
Masculino;Si;27;4;Si;Si;7;Fija;Si
Femenino;Si;27;4;Si;Si;7;Variable;Si
Masculino;No;28;5;Si;Si;7;Variable;Si
Masculino;Si;28;4;Si;Si;7;Variable;Si
Masculino;Si;28;4;Si;Si;7;Variable;Si
Masculino;No;28;4;Si;Si;7;Variable;Si
Masculino;No;29;5;Si;Si;7;Fija;Si
Masculino;No;29;5;No;No;7;Variable;Si
Femenino;No;29;5;Si;Si;7;Variable;Si
Femenino;No;29;5;No;No;7;Variable;Si
Femenino;No;29;5;No;No;7;Variable;Si
Masculino;No;29;5;Si;Si;7;Variable;Si
Masculino;No;29;5;Si;Si;7;Variable;Si
Femenino;Si;29;4;Si;Si;7;Fija;Si
Femenino;Si;29;4;Si;Si;7;Fija;Si
Femenino;Si;29;4;Si;Si;7;Fija;Si
Femenino;No;29;4;No;No;7;Variable;Si
Femenino;No;29;4;Si;Si;7;Variable;Si
Femenino;No;29;4;No;No;7;Variable;Si
Masculino;No;29;4;Si;Si;7;Variable;Si
Femenino;No;29;4;No;No;7;Variable;Si
Masculino;Si;30;5;Si;Si;7;Fija;Si
Masculino;No;30;5;Si;No;7;Fija;Si
Masculino;No;30;5;Si;No;7;Fija;Si
Masculino;No;30;5;Si;Si;7;Fija;Si
Femenino;No;30;5;Si;Si;7;Variable;Si
Masculino;No;30;5;Si;Si;7;Variable;Si
Masculino;Si;30;4;No;No;7;Fija;Si
Masculino;No;30;4;No;Si;7;Fija;Si
Masculino;No;30;4;Si;No;7;Variable;Si
Femenino;No;30;4;Si;Si;7;Variable;Si
Masculino;No;30;2;No;Si;7;Fija;Si
Masculino;Si;31;5;Si;Si;7;Fija;Si
Masculino;No;31;4;Si;No;7;Fija;Si
Masculino;No;31;4;Si;Si;7;Fija;Si
Femenino;Si;31;4;No;Si;7;Variable;Si
Masculino;No;31;4;Si;Si;7;Variable;Si
Femenino;Si;31;4;Si;Si;7;Variable;Si
Femenino;No;31;4;Si;No;7;Variable;Si
Femenino;No;31;4;Si;Si;7;Variable;Si
Masculino;Si;32;5;No;No;7;Fija;Si
Masculino;Si;32;5;Si;Si;7;Variable;Si
Masculino;No;32;5;Si;Si;7;Variable;Si
Masculino;No;32;5;Si;Si;7;Variable;Si
Masculino;Si;32;5;No;No;7;Variable;Si
Masculino;Si;32;4;No;No;7;Variable;Si
Femenino;No;32;4;No;Si;7;Variable;Si
Femenino;No;32;4;Si;Si;7;Variable;Si
Femenino;No;32;4;Si;Si;7;Variable;Si
Masculino;Si;33;5;Si;Si;7;Fija;Si
Masculino;Si;33;5;Si;Si;7;Fija;Si
Masculino;Si;33;5;Si;Si;7;Variable;Si
Femenino;No;33;5;Si;Si;7;Variable;Si
Masculino;No;33;5;No;No;7;Variable;Si
Femenino;No;33;5;Si;Si;7;Variable;Si
Masculino;Si;33;4;Si;No;7;Fija;Si
Masculino;Si;33;4;Si;Si;7;Fija;Si
Femenino;No;33;4;Si;No;7;Fija;Si
Femenino;No;33;4;Si;Si;7;Variable;Si
Masculino;Si;33;2;Si;Si;7;Variable;Si
Masculino;No;34;5;Si;No;7;Fija;Si
Femenino;No;34;5;Si;Si;7;Variable;Si
Masculino;No;34;5;Si;No;7;Variable;Si
Femenino;No;34;5;Si;Si;7;Variable;Si
Masculino;No;34;4;Si;Si;7;Variable;Si
Femenino;Si;34;4;Si;Si;7;Variable;Si
Femenino;Si;35;5;No;Si;7;Variable;Si
Masculino;No;35;5;Si;Si;7;Variable;Si
Femenino;No;35;5;Si;Si;7;Variable;Si
Femenino;No;35;5;No;Si;7;Variable;Si
Femenino;No;35;5;Si;Si;7;Variable;Si
Masculino;Si;35;4;Si;No;7;Fija;Si
Femenino;No;35;4;No;No;7;Fija;Si
Femenino;No;35;4;No;Si;7;Variable;Si
Masculino;Si;36;5;Si;Si;7;Variable;Si
Masculino;No;36;5;No;No;7;Variable;Si
Masculino;No;36;4;Si;No;7;Fija;Si
Masculino;No;36;4;Si;Si;7;Variable;Si
Masculino;No;36;4;Si;Si;7;Variable;Si
Femenino;No;36;2;Si;Si;7;Fija;Si
Masculino;No;37;5;No;Si;7;Fija;Si
Femenino;No;37;4;Si;Si;7;Variable;Si
Masculino;No;37;4;Si;Si;7;Variable;Si
Masculino;No;37;4;No;Si;7;Variable;Si
Femenino;No;37;4;Si;Si;7;Variable;Si
Masculino;No;38;5;Si;No;7;Fija;Si
Femenino;No;38;5;Si;Si;7;Variable;Si
Femenino;No;38;5;Si;Si;7;Variable;Si
Femenino;No;38;5;Si;Si;7;Variable;Si
Masculino;No;38;4;Si;Si;7;Fija;Si
Masculino;Si;38;4;Si;Si;7;Variable;Si
Femenino;Si;38;4;No;Si;7;Variable;Si
Masculino;No;38;4;Si;Si;7;Variable;Si
Femenino;Si;38;4;Si;Si;7;Variable;Si
Femenino;Si;38;4;Si;Si;7;Variable;Si
Masculino;Si;39;4;Si;Si;7;Fija;Si
Femenino;Si;39;4;Si;Si;7;Variable;Si
Femenino;No;39;4;Si;Si;7;Variable;Si
Masculino;Si;39;4;Si;Si;7;Variable;Si
Femenino;Si;39;4;Si;Si;7;Variable;Si
Femenino;Si;39;4;Si;No;7;Variable;Si
Masculino;Si;39;4;Si;Si;7;Variable;Si
Masculino;No;40;5;Si;Si;7;Fija;Si
Masculino;No;40;5;Si;Si;7;Variable;Si
Femenino;Si;40;5;Si;Si;7;Variable;Si
Femenino;Si;40;4;Si;Si;7;Fija;Si
Femenino;No;40;4;Si;Si;7;Variable;Si
Femenino;Si;40;4;Si;Si;7;Variable;Si
Masculino;No;40;4;Si;Si;7;Variable;Si
Masculino;No;40;4;No;Si;7;Variable;Si
Femenino;No;41;5;Si;Si;7;Variable;Si
Femenino;No;41;5;No;No;7;Variable;Si
Femenino;No;41;5;Si;Si;7;Variable;Si
Masculino;Si;41;4;Si;Si;7;Variable;Si
Masculino;Si;41;4;Si;Si;7;Variable;Si
Femenino;Si;42;5;Si;Si;7;Fija;Si
Masculino;Si;42;5;Si;Si;7;Variable;Si
Femenino;No;42;5;No;Si;7;Variable;Si
Masculino;No;42;5;Si;Si;7;Variable;Si
Femenino;No;42;5;Si;Si;7;Variable;Si
Masculino;Si;42;5;Si;Si;7;Variable;Si
Masculino;Si;42;4;Si;Si;7;Variable;Si
Masculino;No;42;4;Si;Si;7;Variable;Si
Femenino;No;42;4;Si;Si;7;Variable;Si
Femenino;Si;43;5;Si;Si;7;Variable;Si
Femenino;No;43;5;Si;No;7;Variable;Si
Masculino;No;43;4;Si;Si;7;Variable;Si
Masculino;No;43;4;Si;Si;7;Variable;Si
Femenino;No;43;4;Si;Si;7;Variable;Si
Femenino;No;44;5;Si;Si;7;Fija;Si
Masculino;Si;44;5;Si;Si;7;Variable;Si
Femenino;Si;44;5;Si;Si;7;Variable;Si
Masculino;Si;44;4;Si;Si;7;Fija;Si
Masculino;No;44;4;No;No;7;Variable;Si
Femenino;No;44;4;Si;Si;7;Variable;Si
Masculino;No;44;4;Si;Si;7;Variable;Si
Femenino;Si;44;1;Si;Si;7;Fija;Si
Masculino;Si;45;5;No;Si;7;Variable;Si
Masculino;No;45;5;No;Si;7;Variable;Si
Masculino;Si;45;5;Si;Si;7;Variable;Si
Masculino;No;45;5;No;No;7;Variable;Si
Masculino;Si;45;4;Si;Si;7;Variable;Si
Femenino;No;45;4;Si;Si;7;Variable;Si
Femenino;No;46;5;Si;Si;7;Variable;Si
Femenino;No;46;5;No;Si;7;Variable;Si
Masculino;No;46;5;Si;Si;7;Variable;Si
Femenino;No;46;5;No;No;7;Variable;Si
Masculino;Si;46;4;Si;Si;7;Fija;Si
Masculino;No;46;4;Si;Si;7;Variable;Si
Femenino;No;46;4;Si;No;7;Variable;Si
Masculino;No;46;4;Si;Si;7;Variable;Si
Femenino;No;46;4;Si;Si;7;Variable;Si
Femenino;No;46;4;Si;No;7;Variable;Si
Femenino;No;46;4;No;No;7;Variable;Si
Masculino;No;46;4;Si;Si;7;Variable;Si
Masculino;Si;47;5;Si;Si;7;Variable;Si
Masculino;Si;47;4;No;Si;7;Fija;Si
Femenino;No;47;4;Si;Si;7;Variable;Si
Femenino;Si;47;4;Si;Si;7;Variable;Si
